instrumen,tipe,waktu_wib,nilai,satuan,raw,suhu_raw,sumber,flag,kalibrasi_id,catatan
PZ-17,PZ,2026-09-19T00:00:00+07:00,73.324,kPa,2827.562787293868,28.8,telemetry,,26,
PZ-17,PZ,2026-09-19T01:00:00+07:00,72.916,kPa,2828.918489263099,28.67,telemetry,,26,
PZ-17,PZ,2026-09-19T02:00:00+07:00,73.576,kPa,2826.5718800821,28.51,telemetry,,26,
PZ-17,PZ,2026-09-19T03:00:00+07:00,73.309,kPa,2827.6866533022217,28.46,telemetry,,26,
PZ-17,PZ,2026-09-19T04:00:00+07:00,73.778,kPa,2826.2608489110444,28.16,telemetry,,26,
PZ-17,PZ,2026-09-19T05:00:00+07:00,73.670,kPa,2826.907770506488,28.07,telemetry,,26,
PZ-17,PZ,2026-09-19T06:00:00+07:00,72.978,kPa,2829.3737515612625,27.93,telemetry,,26,
PZ-17,PZ,2026-09-19T07:00:00+07:00,72.850,kPa,2829.8951451917965,27.94,telemetry,,26,
PZ-17,PZ,2026-09-19T08:00:00+07:00,73.288,kPa,2828.3632389627523,27.88,telemetry,,26,
PZ-17,PZ,2026-09-19T09:00:00+07:00,73.018,kPa,2829.0382844433816,27.89,telemetry,,26,
PZ-17,PZ,2026-09-19T10:00:00+07:00,73.367,kPa,2827.7022109422455,27.86,telemetry,,26,
PZ-17,PZ,2026-09-19T11:00:00+07:00,73.525,kPa,2826.9017915649256,28.03,telemetry,,26,
PZ-17,PZ,2026-09-19T12:00:00+07:00,73.651,kPa,2826.3496826372952,28.17,telemetry,,26,
PZ-17,PZ,2026-09-19T13:00:00+07:00,72.920,kPa,2828.8359233575143,28.26,telemetry,,26,
PZ-17,PZ,2026-09-19T14:00:00+07:00,73.142,kPa,2828.230317343885,28.54,telemetry,,26,
PZ-17,PZ,2026-09-19T15:00:00+07:00,72.998,kPa,2828.96252843544,28.63,telemetry,,26,
PZ-17,PZ,2026-09-19T16:00:00+07:00,73.540,kPa,2827.21362321535,28.77,telemetry,,26,
PZ-17,PZ,2026-09-19T17:00:00+07:00,73.662,kPa,2826.9973035807875,28.9,telemetry,,26,
PZ-17,PZ,2026-09-19T18:00:00+07:00,72.946,kPa,2829.638227285549,29.09,telemetry,,26,
PZ-17,PZ,2026-09-19T19:00:00+07:00,73.740,kPa,2826.783806444392,29.06,telemetry,,26,
PZ-17,PZ,2026-09-19T20:00:00+07:00,73.470,kPa,2827.8309776550773,29.15,telemetry,,26,
PZ-17,PZ,2026-09-19T21:00:00+07:00,72.699,kPa,2830.4098584962944,29.07,telemetry,,26,
PZ-17,PZ,2026-09-19T22:00:00+07:00,73.554,kPa,2827.1376056839326,29.08,telemetry,,26,
PZ-17,PZ,2026-09-19T23:00:00+07:00,72.642,kPa,2829.9957064758455,28.92,telemetry,,26,
PZ-17,PZ,2026-09-20T00:00:00+07:00,72.948,kPa,2828.88479575569,28.82,telemetry,,26,
PZ-17,PZ,2026-09-20T01:00:00+07:00,73.198,kPa,2827.8960930609414,28.62,telemetry,,26,
PZ-17,PZ,2026-09-20T02:00:00+07:00,73.096,kPa,2828.360179785592,28.48,telemetry,,26,
PZ-17,PZ,2026-09-20T03:00:00+07:00,72.684,kPa,2829.86352199027,28.37,telemetry,,26,
PZ-17,PZ,2026-09-20T04:00:00+07:00,72.696,kPa,2830.010570011681,28.2,telemetry,,26,
PZ-17,PZ,2026-09-20T05:00:00+07:00,72.200,kPa,2831.857570727178,28.07,telemetry,,26,
PZ-17,PZ,2026-09-20T06:00:00+07:00,72.686,kPa,2830.346602352036,27.99,telemetry,,26,
PZ-17,PZ,2026-09-20T07:00:00+07:00,73.327,kPa,2828.120049424558,27.96,telemetry,,26,
PZ-17,PZ,2026-09-20T08:00:00+07:00,73.110,kPa,2828.935224928551,27.92,telemetry,,26,
PZ-17,PZ,2026-09-20T09:00:00+07:00,72.909,kPa,2829.4927861372307,27.88,telemetry,,26,
PZ-17,PZ,2026-09-20T10:00:00+07:00,72.907,kPa,2829.3657737407343,28.04,telemetry,,26,
PZ-17,PZ,2026-09-20T11:00:00+07:00,73.387,kPa,2827.439679855902,28.12,telemetry,,26,
PZ-17,PZ,2026-09-20T12:00:00+07:00,73.693,kPa,2826.196554318779,28.24,telemetry,,26,
PZ-17,PZ,2026-09-20T13:00:00+07:00,72.845,kPa,2829.1011144120316,28.32,telemetry,,26,
PZ-17,PZ,2026-09-20T14:00:00+07:00,73.252,kPa,2827.7371456605065,28.44,telemetry,,26,
PZ-17,PZ,2026-09-20T15:00:00+07:00,72.726,kPa,2829.673327530992,28.62,telemetry,,26,
PZ-17,PZ,2026-09-20T16:00:00+07:00,73.147,kPa,2828.540796566582,28.79,telemetry,,26,
PZ-17,PZ,2026-09-20T17:00:00+07:00,73.646,kPa,2827.0586401946302,28.84,telemetry,,26,
PZ-17,PZ,2026-09-20T18:00:00+07:00,73.620,kPa,2827.334549538113,29.07,telemetry,,26,
PZ-17,PZ,2026-09-20T19:00:00+07:00,73.213,kPa,2828.7102055474256,29.07,telemetry,,26,
PZ-17,PZ,2026-09-20T20:00:00+07:00,72.686,kPa,2830.5383382360246,29.11,telemetry,,26,
PZ-17,PZ,2026-09-20T21:00:00+07:00,72.730,kPa,2830.151548071651,29.11,telemetry,,26,
PZ-17,PZ,2026-09-20T22:00:00+07:00,73.057,kPa,2828.9486833522596,29.02,telemetry,,26,
PZ-17,PZ,2026-09-20T23:00:00+07:00,73.066,kPa,2828.5652512382226,28.93,telemetry,,26,
PZ-17,PZ,2026-09-21T00:00:00+07:00,73.087,kPa,2828.4328631744984,28.8,telemetry,,26,
PZ-17,PZ,2026-09-21T01:00:00+07:00,72.780,kPa,2829.3483180586154,28.59,telemetry,,26,
PZ-17,PZ,2026-09-21T02:00:00+07:00,72.929,kPa,2829.0399769014057,28.59,telemetry,,26,
PZ-17,PZ,2026-09-21T03:00:00+07:00,73.199,kPa,2828.1141093260485,28.34,telemetry,,26,
PZ-17,PZ,2026-09-21T04:00:00+07:00,72.446,kPa,2830.907117861028,28.24,telemetry,,26,
PZ-17,PZ,2026-09-21T05:00:00+07:00,72.611,kPa,2830.395651623457,28.11,telemetry,,26,
PZ-17,PZ,2026-09-21T06:00:00+07:00,73.234,kPa,2828.439919063812,27.96,telemetry,,26,
PZ-17,PZ,2026-09-21T07:00:00+07:00,73.380,kPa,2827.9732763866805,27.92,telemetry,,26,
PZ-17,PZ,2026-09-21T08:00:00+07:00,72.711,kPa,2830.2615276131637,27.82,telemetry,,26,
PZ-17,PZ,2026-09-21T09:00:00+07:00,73.212,kPa,2828.493800443952,27.97,telemetry,,26,
PZ-17,PZ,2026-09-21T10:00:00+07:00,73.069,kPa,2828.7196015608774,28.03,telemetry,,26,
PZ-17,PZ,2026-09-21T11:00:00+07:00,72.894,kPa,2829.1549472684005,28.07,telemetry,,26,
PZ-17,PZ,2026-09-21T12:00:00+07:00,72.973,kPa,2828.648915510466,28.18,telemetry,,26,
PZ-17,PZ,2026-09-21T13:00:00+07:00,73.184,kPa,2827.946287065942,28.31,telemetry,,26,
PZ-17,PZ,2026-09-21T14:00:00+07:00,73.105,kPa,2828.2783401718516,28.53,telemetry,,26,
PZ-17,PZ,2026-09-21T15:00:00+07:00,73.227,kPa,2828.054167140173,28.73,telemetry,,26,
PZ-17,PZ,2026-09-21T16:00:00+07:00,73.247,kPa,2828.376820680233,28.81,telemetry,,26,
PZ-17,PZ,2026-09-21T17:00:00+07:00,72.818,kPa,2829.8355920545564,28.94,telemetry,,26,
PZ-17,PZ,2026-09-21T18:00:00+07:00,72.324,kPa,2831.8277772437395,29.04,telemetry,,26,
PZ-17,PZ,2026-09-21T19:00:00+07:00,72.857,kPa,2830.103259745598,29.09,telemetry,,26,
PZ-17,PZ,2026-09-21T20:00:00+07:00,72.246,kPa,2832.075377330374,29.12,telemetry,,26,
PZ-17,PZ,2026-09-21T21:00:00+07:00,72.559,kPa,2830.7613792406337,29.04,telemetry,,26,
PZ-17,PZ,2026-09-21T22:00:00+07:00,72.563,kPa,2830.5566231561666,28.97,telemetry,,26,
PZ-17,PZ,2026-09-21T23:00:00+07:00,72.747,kPa,2829.781472720277,28.97,telemetry,,26,
PZ-17,PZ,2026-09-22T00:00:00+07:00,72.615,kPa,2829.8989283603605,28.84,telemetry,,26,
PZ-17,PZ,2026-09-22T00:16:20.245+07:00,72.934,kPa,2828.787,28.77,telemetry,,26,
PZ-18,PZ,2026-08-23T02:00:00+07:00,92.992,kPa,2765.373649568226,28.43,telemetry,,37,
PZ-18,PZ,2026-08-23T08:00:00+07:00,92.847,kPa,2766.531686226638,27.88,telemetry,,37,
PZ-18,PZ,2026-08-23T14:00:00+07:00,93.377,kPa,2764.2036453754095,28.53,telemetry,,37,
PZ-18,PZ,2026-08-23T20:00:00+07:00,92.753,kPa,2767.179838993008,29.17,telemetry,,37,
PZ-18,PZ,2026-08-24T02:00:00+07:00,92.502,kPa,2767.160648874334,28.47,telemetry,,37,
PZ-18,PZ,2026-08-24T08:00:00+07:00,92.394,kPa,2768.2835099651047,27.89,telemetry,,37,
PZ-18,PZ,2026-08-24T14:00:00+07:00,92.687,kPa,2766.5958756688988,28.51,telemetry,,37,
PZ-18,PZ,2026-08-24T20:00:00+07:00,92.442,kPa,2768.087902799463,29.23,telemetry,,37,
PZ-18,PZ,2026-08-25T02:00:00+07:00,92.173,kPa,2768.249780023155,28.38,telemetry,,37,
PZ-18,PZ,2026-08-25T08:00:00+07:00,92.338,kPa,2768.4953961037,27.96,telemetry,,37,
PZ-18,PZ,2026-08-25T14:00:00+07:00,91.863,kPa,2769.420522969241,28.58,telemetry,,37,
PZ-18,PZ,2026-08-25T20:00:00+07:00,92.119,kPa,2769.2008335717583,29.03,telemetry,,37,
PZ-18,PZ,2026-08-26T02:00:00+07:00,92.139,kPa,2768.4597628719207,28.4,telemetry,,37,
PZ-18,PZ,2026-08-26T08:00:00+07:00,92.196,kPa,2768.9561228004145,27.86,telemetry,,37,
PZ-18,PZ,2026-08-26T14:00:00+07:00,92.197,kPa,2768.261032162372,28.56,telemetry,,37,
PZ-18,PZ,2026-08-26T20:00:00+07:00,91.918,kPa,2770.0593557473658,29.01,telemetry,,37,
PZ-18,PZ,2026-08-27T02:00:00+07:00,91.624,kPa,2770.332513470043,28.46,telemetry,,37,
PZ-18,PZ,2026-08-27T08:00:00+07:00,91.837,kPa,2770.259050653328,27.92,telemetry,,37,
PZ-18,PZ,2026-08-27T14:00:00+07:00,92.019,kPa,2768.874698394002,28.51,telemetry,,37,
PZ-18,PZ,2026-08-27T20:00:00+07:00,91.791,kPa,2770.579676161877,29.08,telemetry,,37,
PZ-18,PZ,2026-08-28T02:00:00+07:00,92.113,kPa,2768.647216416444,28.49,telemetry,,37,
PZ-18,PZ,2026-08-28T08:00:00+07:00,92.229,kPa,2768.818373673615,27.94,telemetry,,37,
PZ-18,PZ,2026-08-28T14:00:00+07:00,91.831,kPa,2769.4948216811677,28.41,telemetry,,37,
PZ-18,PZ,2026-08-28T20:00:00+07:00,91.642,kPa,2771.0881556998875,29.1,telemetry,,37,
PZ-18,PZ,2026-08-29T02:00:00+07:00,91.792,kPa,2769.6856736216655,28.48,telemetry,,37,
PZ-18,PZ,2026-08-29T08:00:00+07:00,91.386,kPa,2771.7837918896353,27.95,telemetry,,37,
PZ-18,PZ,2026-08-29T14:00:00+07:00,91.664,kPa,2770.0949523588342,28.43,telemetry,,37,
PZ-18,PZ,2026-08-29T20:00:00+07:00,91.330,kPa,2772.1586379029354,29.14,telemetry,,37,
PZ-18,PZ,2026-08-30T02:00:00+07:00,90.890,kPa,2772.845128057148,28.52,telemetry,,37,
PZ-18,PZ,2026-08-30T08:00:00+07:00,90.772,kPa,2773.9306373829245,27.87,telemetry,,37,
PZ-18,PZ,2026-08-30T14:00:00+07:00,90.701,kPa,2773.5089615544316,28.4,telemetry,,37,
PZ-18,PZ,2026-08-30T20:00:00+07:00,91.356,kPa,2771.938279801053,29.13,telemetry,,37,
PZ-18,PZ,2026-08-31T02:00:00+07:00,91.740,kPa,2769.838685625941,28.48,telemetry,,37,
PZ-18,PZ,2026-08-31T08:00:00+07:00,91.245,kPa,2772.2128628601154,27.92,telemetry,,37,
PZ-18,PZ,2026-08-31T14:00:00+07:00,90.786,kPa,2773.226361997103,28.49,telemetry,,37,
PZ-18,PZ,2026-08-31T20:00:00+07:00,90.801,kPa,2774.124416013299,29.14,telemetry,,37,
PZ-18,PZ,2026-09-01T02:00:00+07:00,91.423,kPa,2770.9575718782626,28.54,telemetry,,37,
PZ-18,PZ,2026-09-01T03:00:00+07:00,90.287,kPa,2774.9912826057334,28.4,telemetry,,37,
PZ-18,PZ,2026-09-01T04:00:00+07:00,90.809,kPa,2773.4230327311725,28.21,telemetry,,37,
PZ-18,PZ,2026-09-01T05:00:00+07:00,90.266,kPa,2775.4637625108858,28.01,telemetry,,37,
PZ-18,PZ,2026-09-01T06:00:00+07:00,91.415,kPa,2771.7169970459718,28.01,telemetry,,37,
PZ-18,PZ,2026-09-01T07:00:00+07:00,89.769,kPa,2777.5432710977666,27.99,telemetry,,37,
PZ-18,PZ,2026-09-01T08:00:00+07:00,91.103,kPa,2772.6883259977585,27.92,telemetry,,37,
PZ-18,PZ,2026-09-01T09:00:00+07:00,91.329,kPa,2771.720448930788,27.97,telemetry,,37,
PZ-18,PZ,2026-09-01T10:00:00+07:00,90.145,kPa,2775.8050620671756,28.02,telemetry,,37,
PZ-18,PZ,2026-09-01T11:00:00+07:00,90.719,kPa,2773.5882797365543,28.08,telemetry,,37,
PZ-18,PZ,2026-09-01T12:00:00+07:00,90.802,kPa,2773.139535317055,28.14,telemetry,,37,
PZ-18,PZ,2026-09-01T13:00:00+07:00,91.028,kPa,2772.1891365515226,28.35,telemetry,,37,
PZ-18,PZ,2026-09-01T14:00:00+07:00,90.086,kPa,2775.7796854875705,28.45,telemetry,,37,
PZ-18,PZ,2026-09-01T15:00:00+07:00,91.144,kPa,2772.079411587296,28.67,telemetry,,37,
PZ-18,PZ,2026-09-01T16:00:00+07:00,91.278,kPa,2771.8851464520494,28.81,telemetry,,37,
PZ-18,PZ,2026-09-01T17:00:00+07:00,91.406,kPa,2771.740869851237,28.96,telemetry,,37,
PZ-18,PZ,2026-09-01T18:00:00+07:00,90.861,kPa,2773.7534496741714,28.9,telemetry,,37,
PZ-18,PZ,2026-09-01T19:00:00+07:00,90.776,kPa,2774.1443163598005,29.04,telemetry,,37,
PZ-18,PZ,2026-09-01T20:00:00+07:00,91.090,kPa,2772.9576203525244,29.15,telemetry,,37,
PZ-18,PZ,2026-09-01T21:00:00+07:00,90.066,kPa,2776.318225727653,29.04,telemetry,,37,
PZ-18,PZ,2026-09-01T22:00:00+07:00,90.744,kPa,2773.880615985512,29.05,telemetry,,37,
PZ-18,PZ,2026-09-01T23:00:00+07:00,90.308,kPa,2775.178098373572,28.85,telemetry,,37,
PZ-18,PZ,2026-09-02T00:00:00+07:00,91.246,kPa,2771.7385587981366,28.86,telemetry,,37,
PZ-18,PZ,2026-09-02T01:00:00+07:00,90.141,kPa,2775.52021257558,28.56,telemetry,,37,
PZ-18,PZ,2026-09-02T02:00:00+07:00,90.317,kPa,2774.8658261605874,28.44,telemetry,,37,
PZ-18,PZ,2026-09-02T03:00:00+07:00,90.668,kPa,2773.73701755035,28.37,telemetry,,37,
PZ-18,PZ,2026-09-02T04:00:00+07:00,90.783,kPa,2773.525238020488,28.27,telemetry,,37,
PZ-18,PZ,2026-09-02T05:00:00+07:00,91.095,kPa,2772.646718792702,28.1,telemetry,,37,
PZ-18,PZ,2026-09-02T06:00:00+07:00,90.439,kPa,2775.1522362600826,27.98,telemetry,,37,
PZ-18,PZ,2026-09-02T07:00:00+07:00,90.149,kPa,2776.1552237992387,27.97,telemetry,,37,
PZ-18,PZ,2026-09-02T08:00:00+07:00,90.958,kPa,2773.223904694254,27.94,telemetry,,37,
PZ-18,PZ,2026-09-02T09:00:00+07:00,90.785,kPa,2773.6506636314157,27.99,telemetry,,37,
PZ-18,PZ,2026-09-02T10:00:00+07:00,90.182,kPa,2775.7396940955905,27.98,telemetry,,37,
PZ-18,PZ,2026-09-02T11:00:00+07:00,90.607,kPa,2773.8802480849267,28.01,telemetry,,37,
PZ-18,PZ,2026-09-02T12:00:00+07:00,90.163,kPa,2775.2442563957106,28.27,telemetry,,37,
PZ-18,PZ,2026-09-02T13:00:00+07:00,90.263,kPa,2775.074275385768,28.25,telemetry,,37,
PZ-18,PZ,2026-09-02T14:00:00+07:00,90.166,kPa,2775.5267043959107,28.5,telemetry,,37,
PZ-18,PZ,2026-09-02T15:00:00+07:00,90.320,kPa,2775.024094803568,28.67,telemetry,,37,
PZ-18,PZ,2026-09-02T16:00:00+07:00,90.442,kPa,2774.9004852831267,28.79,telemetry,,37,
PZ-18,PZ,2026-09-02T17:00:00+07:00,90.372,kPa,2775.3047858455907,28.88,telemetry,,37,
PZ-18,PZ,2026-09-02T18:00:00+07:00,90.521,kPa,2774.944265975936,28.94,telemetry,,37,
PZ-18,PZ,2026-09-02T19:00:00+07:00,90.518,kPa,2775.011650181509,29.08,telemetry,,37,
PZ-18,PZ,2026-09-02T20:00:00+07:00,90.262,kPa,2775.9344699737376,29.05,telemetry,,37,
PZ-18,PZ,2026-09-02T21:00:00+07:00,90.371,kPa,2775.2475538617323,29.16,telemetry,,37,
PZ-18,PZ,2026-09-02T22:00:00+07:00,90.467,kPa,2774.881970952777,29.01,telemetry,,37,
PZ-18,PZ,2026-09-02T23:00:00+07:00,89.801,kPa,2776.848815705685,28.97,telemetry,,37,
PZ-18,PZ,2026-09-03T00:00:00+07:00,90.370,kPa,2774.784734038156,28.73,telemetry,,37,
PZ-18,PZ,2026-09-03T01:00:00+07:00,90.297,kPa,2774.8557323720192,28.66,telemetry,,37,
PZ-18,PZ,2026-09-03T02:00:00+07:00,90.185,kPa,2775.3416483331844,28.55,telemetry,,37,
PZ-18,PZ,2026-09-03T03:00:00+07:00,90.156,kPa,2775.430354190278,28.28,telemetry,,37,
PZ-18,PZ,2026-09-03T04:00:00+07:00,90.237,kPa,2775.5288909233204,28.19,telemetry,,37,
PZ-18,PZ,2026-09-03T05:00:00+07:00,90.517,kPa,2774.7064898016206,28.06,telemetry,,37,
PZ-18,PZ,2026-09-03T06:00:00+07:00,90.154,kPa,2776.0065860698573,28.11,telemetry,,37,
PZ-18,PZ,2026-09-03T07:00:00+07:00,90.358,kPa,2775.4617326848334,27.98,telemetry,,37,
PZ-18,PZ,2026-09-03T08:00:00+07:00,90.241,kPa,2775.841480502044,28.01,telemetry,,37,
PZ-18,PZ,2026-09-03T09:00:00+07:00,90.272,kPa,2775.5603532639843,27.92,telemetry,,37,
PZ-18,PZ,2026-09-03T10:00:00+07:00,89.967,kPa,2776.339752985571,28.02,telemetry,,37,
PZ-18,PZ,2026-09-03T11:00:00+07:00,91.089,kPa,2772.2063713822486,28.07,telemetry,,37,
PZ-18,PZ,2026-09-03T12:00:00+07:00,89.803,kPa,2776.842101273265,28.33,telemetry,,37,
PZ-18,PZ,2026-09-03T13:00:00+07:00,90.531,kPa,2774.002494770531,28.31,telemetry,,37,
PZ-18,PZ,2026-09-03T14:00:00+07:00,89.944,kPa,2776.2234838739196,28.49,telemetry,,37,
PZ-18,PZ,2026-09-03T15:00:00+07:00,89.711,kPa,2777.212530001625,28.7,telemetry,,37,
PZ-18,PZ,2026-09-03T16:00:00+07:00,90.120,kPa,2775.922795877011,28.75,telemetry,,37,
PZ-18,PZ,2026-09-03T17:00:00+07:00,89.790,kPa,2777.280762389844,28.91,telemetry,,37,
PZ-18,PZ,2026-09-03T18:00:00+07:00,89.320,kPa,2779.2213463110297,28.95,telemetry,,37,
PZ-18,PZ,2026-09-03T19:00:00+07:00,89.709,kPa,2777.945488630232,29.17,telemetry,,37,
PZ-18,PZ,2026-09-03T20:00:00+07:00,89.867,kPa,2777.147423017354,29.14,telemetry,,37,
PZ-18,PZ,2026-09-03T21:00:00+07:00,89.716,kPa,2777.6540343228744,29.09,telemetry,,37,
PZ-18,PZ,2026-09-03T22:00:00+07:00,89.595,kPa,2777.8344385133623,29.01,telemetry,,37,
PZ-18,PZ,2026-09-03T23:00:00+07:00,90.018,kPa,2776.1912083374277,28.91,telemetry,,37,
PZ-18,PZ,2026-09-04T00:00:00+07:00,90.453,kPa,2774.3786054103875,28.75,telemetry,,37,
PZ-18,PZ,2026-09-04T01:00:00+07:00,90.017,kPa,2775.838490405689,28.61,telemetry,,37,
PZ-18,PZ,2026-09-04T02:00:00+07:00,90.240,kPa,2775.087144912151,28.4,telemetry,,37,
PZ-18,PZ,2026-09-04T03:00:00+07:00,90.109,kPa,2775.9105772127086,28.32,telemetry,,37,
PZ-18,PZ,2026-09-04T04:00:00+07:00,90.273,kPa,2775.2578206792086,28.18,telemetry,,37,
PZ-18,PZ,2026-09-04T05:00:00+07:00,89.960,kPa,2776.629421572641,27.97,telemetry,,37,
PZ-18,PZ,2026-09-04T06:00:00+07:00,90.123,kPa,2776.291550213474,28.02,telemetry,,37,
PZ-18,PZ,2026-09-04T07:00:00+07:00,90.219,kPa,2775.8394772401984,27.9,telemetry,,37,
PZ-18,PZ,2026-09-04T08:00:00+07:00,90.404,kPa,2775.218513261479,27.94,telemetry,,37,
PZ-18,PZ,2026-09-04T09:00:00+07:00,90.119,kPa,2776.1276975758883,27.94,telemetry,,37,
PZ-18,PZ,2026-09-04T10:00:00+07:00,89.788,kPa,2776.918602403775,27.92,telemetry,,37,
PZ-18,PZ,2026-09-04T11:00:00+07:00,90.758,kPa,2773.4043639859524,28.05,telemetry,,37,
PZ-18,PZ,2026-09-04T12:00:00+07:00,90.048,kPa,2775.852230413492,28.17,telemetry,,37,
PZ-18,PZ,2026-09-04T13:00:00+07:00,90.034,kPa,2775.836717251239,28.34,telemetry,,37,
PZ-18,PZ,2026-09-04T14:00:00+07:00,90.439,kPa,2774.3407979118074,28.54,telemetry,,37,
PZ-18,PZ,2026-09-04T15:00:00+07:00,90.001,kPa,2776.1812633648965,28.64,telemetry,,37,
PZ-18,PZ,2026-09-04T16:00:00+07:00,90.088,kPa,2776.0897312102784,28.82,telemetry,,37,
PZ-18,PZ,2026-09-04T17:00:00+07:00,90.250,kPa,2775.8274759341707,28.89,telemetry,,37,
PZ-18,PZ,2026-09-04T18:00:00+07:00,90.151,kPa,2776.1464363154364,29.04,telemetry,,37,
PZ-18,PZ,2026-09-04T19:00:00+07:00,89.844,kPa,2777.4358664866813,29.12,telemetry,,37,
PZ-18,PZ,2026-09-04T20:00:00+07:00,90.285,kPa,2775.7828860035825,29.05,telemetry,,37,
PZ-18,PZ,2026-09-04T21:00:00+07:00,89.643,kPa,2778.0039174576264,29.06,telemetry,,37,
PZ-18,PZ,2026-09-04T22:00:00+07:00,89.775,kPa,2777.246573589443,29.03,telemetry,,37,
PZ-18,PZ,2026-09-04T23:00:00+07:00,89.364,kPa,2778.612138423219,28.95,telemetry,,37,
PZ-18,PZ,2026-09-05T00:00:00+07:00,90.201,kPa,2775.157293556238,28.84,telemetry,,37,
PZ-18,PZ,2026-09-05T01:00:00+07:00,89.790,kPa,2776.6138387759293,28.62,telemetry,,37,
PZ-18,PZ,2026-09-05T02:00:00+07:00,90.051,kPa,2775.8829231182863,28.48,telemetry,,37,
PZ-18,PZ,2026-09-05T03:00:00+07:00,89.745,kPa,2777.0457284846707,28.37,telemetry,,37,
PZ-18,PZ,2026-09-05T04:00:00+07:00,90.006,kPa,2776.328301230427,28.22,telemetry,,37,
PZ-18,PZ,2026-09-05T05:00:00+07:00,89.978,kPa,2776.590438191336,28.06,telemetry,,37,
PZ-18,PZ,2026-09-05T06:00:00+07:00,89.877,kPa,2777.1432813680503,28.01,telemetry,,37,
PZ-18,PZ,2026-09-05T07:00:00+07:00,90.677,kPa,2774.383429593341,27.87,telemetry,,37,
PZ-18,PZ,2026-09-05T08:00:00+07:00,89.143,kPa,2779.6183537472216,27.87,telemetry,,37,
PZ-18,PZ,2026-09-05T09:00:00+07:00,89.305,kPa,2778.875322064499,27.94,telemetry,,37,
PZ-18,PZ,2026-09-05T10:00:00+07:00,89.500,kPa,2778.035783834674,27.9,telemetry,,37,
PZ-18,PZ,2026-09-05T11:00:00+07:00,89.592,kPa,2777.5462492323127,28.01,telemetry,,37,
PZ-18,PZ,2026-09-05T12:00:00+07:00,89.570,kPa,2777.362406515877,28.26,telemetry,,37,
PZ-18,PZ,2026-09-05T13:00:00+07:00,90.498,kPa,2774.16982508073,28.35,telemetry,,37,
PZ-18,PZ,2026-09-05T14:00:00+07:00,89.949,kPa,2776.0799176156424,28.5,telemetry,,37,
PZ-18,PZ,2026-09-05T15:00:00+07:00,89.755,kPa,2777.0689828763393,28.67,telemetry,,37,
PZ-18,PZ,2026-09-05T16:00:00+07:00,90.133,kPa,2775.855707260066,28.73,telemetry,,37,
PZ-18,PZ,2026-09-05T17:00:00+07:00,89.550,kPa,2778.2992114816143,28.98,telemetry,,37,
PZ-18,PZ,2026-09-05T18:00:00+07:00,89.702,kPa,2777.8236827083792,29.01,telemetry,,37,
PZ-18,PZ,2026-09-05T19:00:00+07:00,90.034,kPa,2776.6484275162793,29.13,telemetry,,37,
PZ-18,PZ,2026-09-05T20:00:00+07:00,89.385,kPa,2778.9381151037346,29.05,telemetry,,37,
PZ-18,PZ,2026-09-05T21:00:00+07:00,89.993,kPa,2776.762969878324,29.07,telemetry,,37,
PZ-18,PZ,2026-09-05T22:00:00+07:00,89.689,kPa,2777.539686640867,29.01,telemetry,,37,
PZ-18,PZ,2026-09-05T23:00:00+07:00,89.537,kPa,2777.717247523897,28.84,telemetry,,37,
PZ-18,PZ,2026-09-06T00:00:00+07:00,89.856,kPa,2776.5990484340623,28.83,telemetry,,37,
PZ-18,PZ,2026-09-06T01:00:00+07:00,89.602,kPa,2777.3028794606576,28.62,telemetry,,37,
PZ-18,PZ,2026-09-06T02:00:00+07:00,88.921,kPa,2779.7254295926286,28.43,telemetry,,37,
PZ-18,PZ,2026-09-06T03:00:00+07:00,89.933,kPa,2776.354742349672,28.34,telemetry,,37,
PZ-18,PZ,2026-09-06T04:00:00+07:00,89.715,kPa,2777.301320708568,28.12,telemetry,,37,
PZ-18,PZ,2026-09-06T05:00:00+07:00,89.672,kPa,2777.653455881731,28.04,telemetry,,37,
PZ-18,PZ,2026-09-06T06:00:00+07:00,89.382,kPa,2778.7195244502814,28.03,telemetry,,37,
PZ-18,PZ,2026-09-06T07:00:00+07:00,90.242,kPa,2775.781318701924,27.83,telemetry,,37,
PZ-18,PZ,2026-09-06T08:00:00+07:00,90.419,kPa,2775.0865748563206,27.93,telemetry,,37,
PZ-18,PZ,2026-09-06T09:00:00+07:00,88.997,kPa,2780.036802000202,27.9,telemetry,,37,
PZ-18,PZ,2026-09-06T10:00:00+07:00,88.799,kPa,2780.4620875377573,28,telemetry,,37,
PZ-18,PZ,2026-09-06T11:00:00+07:00,88.865,kPa,2780.12724245214,28.13,telemetry,,37,
PZ-18,PZ,2026-09-06T12:00:00+07:00,89.040,kPa,2779.3296076075635,28.24,telemetry,,37,
PZ-18,PZ,2026-09-06T13:00:00+07:00,89.436,kPa,2777.826278464954,28.38,telemetry,,37,
PZ-18,PZ,2026-09-06T14:00:00+07:00,88.797,kPa,2780.0983160844094,28.57,telemetry,,37,
PZ-18,PZ,2026-09-06T15:00:00+07:00,89.005,kPa,2779.74281328181,28.7,telemetry,,37,
PZ-18,PZ,2026-09-06T16:00:00+07:00,89.018,kPa,2779.770367733728,28.78,telemetry,,37,
PZ-18,PZ,2026-09-06T17:00:00+07:00,89.521,kPa,2778.3860971064896,29,telemetry,,37,
